number,genus,metabolism,treatment,rep,run1,run2,seconds,gas_id,gas_mM
372,Odonthalia,ccm,High,1,Dark1,Dark,370,O2,8.823645228
373,Odonthalia,ccm,High,1,Dark1,Dark,384,O2,9.56831427
374,Odonthalia,ccm,High,1,Dark1,Dark,398,O2,9.585106569
375,Odonthalia,ccm,High,1,Dark1,Dark,411,O2,9.087713607
376,Odonthalia,ccm,High,1,Dark1,Dark,425,O2,9.531383836
377,Odonthalia,ccm,High,1,Dark1,Dark,438,O2,9.431261329
378,Odonthalia,ccm,High,1,Dark1,Dark,452,O2,9.234172761
379,Odonthalia,ccm,High,1,Dark1,Dark,465,O2,9.075845365
380,Odonthalia,ccm,High,1,Light1,Light,345,O2,10.07340896
381,Odonthalia,ccm,High,1,Light1,Light,358,O2,10.6091212
382,Odonthalia,ccm,High,1,Light1,Light,372,O2,10.54700231
383,Odonthalia,ccm,High,1,Light1,Light,386,O2,10.70539284
384,Odonthalia,ccm,High,1,Light1,Light,400,O2,11.02558285
385,Odonthalia,ccm,High,1,Light1,Light,413,O2,11.46710669
386,Odonthalia,ccm,High,1,Light1,Light,427,O2,11.61362898
387,Odonthalia,ccm,High,1,Light1,Light,441,O2,11.49431527
388,Odonthalia,ccm,High,1,Light1,Light,454,O2,11.97289581
389,Odonthalia,ccm,High,1,Light1,Light,467,O2,11.62271954
390,Odonthalia,ccm,High,1,Light1,Light,481,O2,11.27532096
391,Odonthalia,ccm,High,1,Light1,Light,495,O2,11.72732421
392,Odonthalia,ccm,High,1,Light1,Light,509,O2,12.07402838
393,Odonthalia,ccm,High,1,Light1,Light,523,O2,12.04820864
394,Odonthalia,ccm,High,1,Light1,Light,537,O2,12.18911244
395,Odonthalia,ccm,High,1,Light1,Light,550,O2,12.6195256
396,Odonthalia,ccm,High,1,Light1,Light,564,O2,12.69275517
397,Odonthalia,ccm,High,1,Light1,Light,578,O2,12.10887555
398,Odonthalia,ccm,High,1,Light1,Light,592,O2,12.51561535
399,Odonthalia,ccm,High,1,Light1,Light,606,O2,12.30350209
400,Odonthalia,ccm,High,1,Light1,Light,620,O2,12.51769861
401,Odonthalia,ccm,High,1,Light1,Light,635,O2,12.97109069
402,Odonthalia,ccm,High,1,Light1,Light,648,O2,12.42351022
403,Odonthalia,ccm,High,1,Dark2,Dark,400,O2,11.98615288
404,Odonthalia,ccm,High,1,Dark2,Dark,413,O2,11.6300425
405,Odonthalia,ccm,High,1,Dark2,Dark,427,O2,11.65895556
406,Odonthalia,ccm,High,1,Dark2,Dark,441,O2,11.61987874
407,Odonthalia,ccm,High,1,Dark2,Dark,456,O2,11.34299519
408,Odonthalia,ccm,High,1,Dark2,Dark,470,O2,11.33807113
409,Odonthalia,ccm,High,1,Dark2,Dark,483,O2,11.32898056
410,Odonthalia,ccm,High,1,Dark2,Dark,497,O2,11.43573161
411,Odonthalia,ccm,High,1,Dark2,Dark,510,O2,11.51249641
412,Odonthalia,ccm,High,1,Dark2,Dark,524,O2,11.04508969
413,Odonthalia,ccm,High,1,Dark2,Dark,538,O2,11.59058691
414,Odonthalia,ccm,High,1,Dark2,Dark,552,O2,10.95790862
415,Odonthalia,ccm,High,1,Dark2,Dark,565,O2,10.9111932
416,Odonthalia,ccm,High,1,Dark2,Dark,578,O2,10.69283018
417,Odonthalia,ccm,High,1,Dark2,Dark,591,O2,10.99345022
418,Odonthalia,ccm,High,1,Dark2,Dark,605,O2,11.38693293
419,Odonthalia,ccm,High,1,Dark2,Dark,619,O2,10.75558035
420,Odonthalia,ccm,High,1,Dark2,Dark,633,O2,11.15531283
421,Odonthalia,ccm,High,1,Dark2,Dark,647,O2,10.93347772
422,Odonthalia,ccm,High,1,Dark2,Dark,660,O2,11.20341709
423,Odonthalia,ccm,High,1,Dark2,Dark,673,O2,11.19438965
424,Odonthalia,ccm,High,1,Dark2,Dark,687,O2,11.08069442
425,Odonthalia,ccm,High,1,Dark2,Dark,701,O2,10.87697731
426,Odonthalia,ccm,High,1,Dark2,Dark,715,O2,10.77306707
427,Odonthalia,ccm,High,1,Dark2,Dark,729,O2,10.87906057
428,Opuntiella,nonccm,Low,1,Dark1,Dark,166,O2,10.7360735
429,Opuntiella,nonccm,Low,1,Dark1,Dark,179,O2,10.75911557
430,Opuntiella,nonccm,Low,1,Dark1,Dark,192,O2,11.3332102
431,Opuntiella,nonccm,Low,1,Dark1,Dark,206,O2,11.15600725
432,Opuntiella,nonccm,Low,1,Dark1,Dark,219,O2,11.19230639
433,Opuntiella,nonccm,Low,1,Dark1,Dark,232,O2,11.11137509
434,Opuntiella,nonccm,Low,1,Dark1,Dark,245,O2,11.13858366
435,Opuntiella,nonccm,Low,1,Dark1,Dark,259,O2,11.16926433
436,Opuntiella,nonccm,Low,1,Dark1,Dark,272,O2,10.7884074
437,Opuntiella,nonccm,Low,1,Dark1,Dark,287,O2,11.14906307
438,Opuntiella,nonccm,Low,1,Dark1,Dark,301,O2,10.92369273
439,Opuntiella,nonccm,Low,1,Dark1,Dark,314,O2,11.15809051
440,Opuntiella,nonccm,Low,1,Dark1,Dark,328,O2,10.56240578
441,Opuntiella,nonccm,Low,1,Dark1,Dark,342,O2,11.08416651
442,Opuntiella,nonccm,Low,1,Dark1,Dark,355,O2,11.12564223
443,Opuntiella,nonccm,Low,1,Dark1,Dark,368,O2,11.39873805
444,Opuntiella,nonccm,Low,1,Dark1,Dark,382,O2,10.92160948
445,Opuntiella,nonccm,Low,1,Dark1,Dark,396,O2,11.18706669
446,Opuntiella,nonccm,Low,1,Dark1,Dark,409,O2,10.4263629
447,Opuntiella,nonccm,Low,1,Dark1,Dark,422,O2,10.73051816
448,Opuntiella,nonccm,Low,1,Dark1,Dark,436,O2,10.45357147
449,Opuntiella,nonccm,Low,1,Light1,Light,181,O2,11.19053878
450,Opuntiella,nonccm,Low,1,Light1,Light,194,O2,10.92299831
451,Opuntiella,nonccm,Low,1,Light1,Light,208,O2,11.20486905
452,Opuntiella,nonccm,Low,1,Light1,Light,221,O2,11.12671542
453,Opuntiella,nonccm,Low,1,Light1,Light,235,O2,11.16718107
454,Opuntiella,nonccm,Low,1,Light1,Light,249,O2,11.16232015
455,Opuntiella,nonccm,Low,1,Light1,Light,263,O2,11.22645915
456,Opuntiella,nonccm,Low,1,Light1,Light,277,O2,10.91327645
457,Opuntiella,nonccm,Low,1,Light1,Light,291,O2,11.30600163
458,Opuntiella,nonccm,Low,1,Light1,Light,305,O2,11.11068067
459,Opuntiella,nonccm,Low,1,Light1,Light,318,O2,11.54317707
460,Opuntiella,nonccm,Low,1,Light1,Light,332,O2,11.31086255
461,Opuntiella,nonccm,Low,1,Light1,Light,346,O2,11.46432902
462,Opuntiella,nonccm,Low,1,Light1,Light,360,O2,11.14066692
463,Opuntiella,nonccm,Low,1,Light1,Light,374,O2,11.56337834
464,Opuntiella,nonccm,Low,1,Light1,Light,388,O2,10.8972417
465,Opuntiella,nonccm,Low,1,Light1,Light,401,O2,11.14205575
466,Opuntiella,nonccm,Low,1,Light1,Light,415,O2,11.15253516
467,Opuntiella,nonccm,Low,1,Light1,Light,428,O2,11.26692481
468,Opuntiella,nonccm,Low,1,Light1,Light,441,O2,11.26206388
469,Opuntiella,nonccm,Low,1,Light1,Light,455,O2,11.34993937
470,Opuntiella,nonccm,Low,1,Light1,Light,469,O2,11.20556347
471,Opuntiella,nonccm,Low,1,Light1,Light,482,O2,11.27740421
472,Opuntiella,nonccm,Low,1,Light1,Light,495,O2,10.98303394
473,Opuntiella,nonccm,Low,1,Light1,Light,509,O2,11.2348553
474,Opuntiella,nonccm,Low,1,Light1,Light,522,O2,11.23138321
475,Opuntiella,nonccm,Low,1,Light1,Light,535,O2,11.54317707
476,Opuntiella,nonccm,Low,1,Light1,Light,549,O2,11.35549472
477,Opuntiella,nonccm,Low,1,Light1,Light,562,O2,11.24179949
478,Opuntiella,nonccm,Low,1,Light1,Light,576,O2,11.68963623
479,Opuntiella,nonccm,Low,1,Light1,Light,589,O2,10.97949872
480,Opuntiella,nonccm,Low,1,Light1,Light,602,O2,11.81728296
481,Opuntiella,nonccm,Low,1,Light1,Light,616,O2,11.40852303
482,Opuntiella,nonccm,Low,1,Light1,Light,630,O2,11.62410838
483,Opuntiella,nonccm,Low,1,Light1,Light,643,O2,10.93979061
484,Opuntiella,nonccm,Low,1,Dark2,Dark,202,O2,11.09041628
485,Opuntiella,nonccm,Low,1,Dark2,Dark,216,O2,11.33390462
486,Opuntiella,nonccm,Low,1,Dark2,Dark,230,O2,10.98095068
487,Opuntiella,nonccm,Low,1,Dark2,Dark,244,O2,11.12046565
488,Opuntiella,nonccm,Low,1,Dark2,Dark,257,O2,10.85115757
489,Opuntiella,nonccm,Low,1,Dark2,Dark,270,O2,10.79396275
490,Opuntiella,nonccm,Low,1,Dark2,Dark,285,O2,10.87142196
491,Opuntiella,nonccm,Low,1,Dark2,Dark,299,O2,10.74724733
492,Opuntiella,nonccm,Low,1,Dark2,Dark,312,O2,11.34646728
493,Opuntiella,nonccm,Low,1,Dark2,Dark,326,O2,10.14386087
494,Opuntiella,nonccm,Low,1,Dark2,Dark,340,O2,11.12740984
495,Opuntiella,nonccm,Low,1,Dark2,Dark,354,O2,11.29066129
496,Opuntiella,nonccm,Low,1,Dark2,Dark,367,O2,10.69213576
497,Opuntiella,nonccm,Low,1,Dark2,Dark,380,O2,10.92653353
498,Opuntiella,nonccm,Low,1,Dark2,Dark,394,O2,10.97672105
499,Opuntiella,nonccm,Low,1,Dark2,Dark,408,O2,10.95020689
500,Opuntiella,nonccm,Low,1,Dark2,Dark,421,O2,10.9467348
501,Opuntiella,nonccm,Low,1,Dark2,Dark,435,O2,11.06112445
502,Opuntiella,nonccm,Low,1,Dark2,Dark,448,O2,10.78278892
503,Opuntiella,nonccm,Low,1,Dark2,Dark,462,O2,10.7255941
504,Opuntiella,nonccm,Low,1,Dark2,Dark,475,O2,10.40679292
505,Opuntiella,nonccm,Low,1,Dark2,Dark,490,O2,10.36708482
506,Opuntiella,nonccm,Low,1,Dark2,Dark,504,O2,10.75488593
507,Opuntiella,nonccm,Low,1,Dark2,Dark,517,O2,11.06743734
508,Opuntiella,nonccm,Low,1,Dark2,Dark,531,O2,10.6272392
509,Opuntiella,nonccm,Low,1,Dark2,Dark,545,O2,10.90071379
510,Opuntiella,nonccm,Low,1,Dark2,Dark,558,O2,10.61821176
511,Opuntiella,nonccm,Low,1,Dark2,Dark,571,O2,10.77584474
512,Opuntiella,nonccm,Low,1,Dark2,Dark,584,O2,10.84143571
513,Opuntiella,nonccm,Low,1,Dark2,Dark,598,O2,10.40963373
514,Opuntiella,nonccm,Low,1,Dark2,Dark,611,O2,10.47307832
515,Opuntiella,nonccm,Low,1,Dark2,Dark,624,O2,10.57282205
516,Hymenena,nonccm,High,1,Dark1,Dark,165,O2,10.22510782
517,Hymenena,nonccm,High,1,Dark1,Dark,179,O2,10.00150509
518,Hymenena,nonccm,High,1,Dark1,Dark,192,O2,10.02524158
519,Hymenena,nonccm,High,1,Dark1,Dark,206,O2,9.748294893
520,Hymenena,nonccm,High,1,Dark1,Dark,219,O2,9.833392712
521,Hymenena,nonccm,High,1,Dark1,Dark,233,O2,9.841094443
522,Hymenena,nonccm,High,1,Dark1,Dark,247,O2,9.510425027
523,Hymenena,nonccm,High,1,Dark1,Dark,261,O2,9.896900431
524,Hymenena,nonccm,High,1,Dark1,Dark,275,O2,10.17523595
525,Hymenena,nonccm,High,1,Dark1,Dark,289,O2,9.737815488
526,Hymenena,nonccm,High,1,Dark1,Dark,303,O2,9.75807988
527,Hymenena,nonccm,High,1,Dark1,Dark,316,O2,9.865525345
528,Hymenena,nonccm,High,1,Dark1,Dark,330,O2,10.01059566
529,Hymenena,nonccm,High,1,Dark1,Dark,343,O2,9.950623164
530,Hymenena,nonccm,High,1,Dark1,Dark,357,O2,9.634599662
531,Hymenena,nonccm,High,1,Dark1,Dark,371,O2,9.548807425
532,Hymenena,nonccm,High,1,Dark1,Dark,385,O2,9.646467904
533,Hymenena,nonccm,High,1,Light1,Light,193,O2,10.6900525
534,Hymenena,nonccm,High,1,Light1,Light,207,O2,10.90001938
535,Hymenena,nonccm,High,1,Light1,Light,220,O2,10.83512282
536,Hymenena,nonccm,High,1,Light1,Light,234,O2,10.71372586
537,Hymenena,nonccm,High,1,Light1,Light,247,O2,10.96838802
538,Hymenena,nonccm,High,1,Light1,Light,261,O2,10.82603225
539,Hymenena,nonccm,High,1,Light1,Light,275,O2,10.95020689
540,Hymenena,nonccm,High,1,Light1,Light,288,O2,10.89301206
541,Hymenena,nonccm,High,1,Light1,Light,302,O2,10.63424652
542,Hymenena,nonccm,High,1,Light1,Light,315,O2,11.3792312
543,Hymenena,nonccm,High,1,Light1,Light,328,O2,11.30600163
544,Hymenena,nonccm,High,1,Light1,Light,342,O2,11.19022314
545,Hymenena,nonccm,High,1,Light1,Light,356,O2,10.98858929
546,Hymenena,nonccm,High,1,Light1,Light,370,O2,11.21667417
547,Hymenena,nonccm,High,1,Light1,Light,383,O2,11.23277205
548,Hymenena,nonccm,High,1,Light1,Light,397,O2,10.99629102
549,Hymenena,nonccm,High,1,Light1,Light,410,O2,11.43364835
550,Hymenena,nonccm,High,1,Light1,Light,424,O2,11.77618601
551,Hymenena,nonccm,High,1,Light1,Light,437,O2,11.23277205
552,Hymenena,nonccm,High,1,Light1,Light,451,O2,11.3576411
553,Hymenena,nonccm,High,1,Light1,Light,464,O2,11.22507032
554,Hymenena,nonccm,High,1,Light1,Light,477,O2,11.19508407
555,Hymenena,nonccm,High,1,Light1,Light,491,O2,11.09811801
556,Hymenena,nonccm,High,1,Light1,Light,505,O2,11.24318832
557,Hymenena,nonccm,High,1,Light1,Light,519,O2,11.78660229
558,Hymenena,nonccm,High,1,Light1,Light,533,O2,11.43295393
559,Hymenena,nonccm,High,1,Light1,Light,546,O2,11.7231577
560,Hymenena,nonccm,High,1,Light1,Light,560,O2,11.79777611
561,Hymenena,nonccm,High,1,Light1,Light,573,O2,11.80194262
562,Hymenena,nonccm,High,1,Light1,Light,587,O2,12.16821676
563,Hymenena,nonccm,High,1,Light1,Light,600,O2,11.14975748
564,Hymenena,nonccm,High,1,Light1,Light,614,O2,11.60662166
565,Hymenena,nonccm,High,1,Dark2,Dark,220,O2,11.00740171
566,Hymenena,nonccm,High,1,Dark2,Dark,234,O2,11.3471617
567,Hymenena,nonccm,High,1,Dark2,Dark,248,O2,10.95159572
568,Hymenena,nonccm,High,1,Dark2,Dark,262,O2,11.15253516
569,Hymenena,nonccm,High,1,Dark2,Dark,275,O2,11.41622476
570,Hymenena,nonccm,High,1,Dark2,Dark,289,O2,11.13296519
571,Hymenena,nonccm,High,1,Dark2,Dark,302,O2,11.0032352
572,Hymenena,nonccm,High,1,Dark2,Dark,315,O2,11.0032352
573,Hymenena,nonccm,High,1,Dark2,Dark,328,O2,10.58746797
574,Hymenena,nonccm,High,1,Dark2,Dark,342,O2,10.88745672
575,Hymenena,nonccm,High,1,Dark2,Dark,355,O2,10.85254641
576,Hymenena,nonccm,High,1,Dark2,Dark,369,O2,11.0171867
577,Hymenena,nonccm,High,1,Dark2,Dark,382,O2,10.97463779
578,Hymenena,nonccm,High,1,Dark2,Dark,396,O2,10.98720045
579,Hymenena,nonccm,High,1,Dark2,Dark,410,O2,10.88884555
580,Hymenena,nonccm,High,1,Dark2,Dark,423,O2,10.92583911
581,Hymenena,nonccm,High,1,Dark2,Dark,437,O2,10.76953185
582,Hymenena,nonccm,High,1,Dark2,Dark,450,O2,10.68026752
583,Hymenena,nonccm,High,1,Dark2,Dark,464,O2,10.0608463
584,Hymenena,nonccm,High,1,Dark2,Dark,478,O2,10.58607913
585,Hymenena,nonccm,High,1,Dark2,Dark,492,O2,10.47724483
586,Hymenena,nonccm,High,1,Dark2,Dark,505,O2,10.59794737
587,Schizymenia,ccm,Low,1,Dark1,Dark,249,O2,10.45287705
588,Schizymenia,ccm,Low,1,Dark1,Dark,263,O2,10.8867623
589,Schizymenia,ccm,Low,1,Dark1,Dark,277,O2,11.03953435
590,Schizymenia,ccm,Low,1,Dark1,Dark,290,O2,10.96977686
591,Schizymenia,ccm,Low,1,Dark1,Dark,304,O2,10.99206138
592,Schizymenia,ccm,Low,1,Dark1,Dark,317,O2,10.71517782
593,Schizymenia,ccm,Low,1,Dark1,Dark,331,O2,10.63071129
594,Schizymenia,ccm,Low,1,Dark1,Dark,344,O2,10.49050191
595,Schizymenia,ccm,Low,1,Dark1,Dark,358,O2,10.55887055
596,Schizymenia,ccm,Low,1,Dark1,Dark,371,O2,10.76119882
597,Schizymenia,ccm,Low,1,Dark1,Dark,385,O2,10.83859491
598,Schizymenia,ccm,Low,1,Dark1,Dark,399,O2,10.88398462
599,Schizymenia,ccm,Low,1,Dark1,Dark,412,O2,10.50798862
600,Schizymenia,ccm,Low,1,Dark1,Dark,426,O2,10.89023439
601,Schizymenia,ccm,Low,1,Dark1,Dark,440,O2,10.59586412
602,Schizymenia,ccm,Low,1,Dark1,Dark,454,O2,10.68866367
603,Schizymenia,ccm,Low,1,Dark1,Dark,467,O2,10.66076067
604,Schizymenia,ccm,Low,1,Dark1,Dark,481,O2,10.92722795
605,Schizymenia,ccm,Low,1,Dark1,Dark,494,O2,10.53450278
606,Schizymenia,ccm,Low,1,Dark1,Dark,508,O2,9.870386274
607,Schizymenia,ccm,Low,1,Dark1,Dark,522,O2,9.832003875
608,Schizymenia,ccm,Low,1,Dark1,Dark,536,O2,10.13754797
609,Schizymenia,ccm,Low,1,Dark1,Dark,549,O2,10.16892306
610,Schizymenia,ccm,Low,1,Dark1,Dark,562,O2,9.613009563
611,Schizymenia,ccm,Low,1,Dark1,Dark,576,O2,10.1731527
612,Schizymenia,ccm,Low,1,Dark1,Dark,589,O2,9.318576161
613,Schizymenia,ccm,Low,1,Dark1,Dark,604,O2,9.700885055
614,Schizymenia,ccm,Low,1,Dark1,Dark,617,O2,9.983387087
615,Schizymenia,ccm,Low,1,Dark1,Dark,630,O2,10.29379211
616,Schizymenia,ccm,Low,1,Dark1,Dark,644,O2,10.26797237
617,Schizymenia,ccm,Low,1,Dark1,Dark,658,O2,10.32731358
618,Schizymenia,ccm,Low,1,Light1,Light,395,O2,9.910851928
619,Schizymenia,ccm,Low,1,Light1,Light,409,O2,9.919184949
620,Schizymenia,ccm,Low,1,Light1,Light,423,O2,10.06292956
621,Schizymenia,ccm,Low,1,Light1,Light,436,O2,10.2191737
622,Schizymenia,ccm,Low,1,Light1,Light,449,O2,10.47168948
623,Schizymenia,ccm,Low,1,Light1,Light,464,O2,9.851573848
624,Schizymenia,ccm,Low,1,Light1,Light,477,O2,10.56095381
625,Schizymenia,ccm,Low,1,Light1,Light,491,O2,10.6795731
626,Schizymenia,ccm,Low,1,Light1,Light,505,O2,10.45773798
627,Schizymenia,ccm,Low,1,Light1,Light,519,O2,10.09222139
628,Schizymenia,ccm,Low,1,Light1,Light,533,O2,10.14802738
629,Schizymenia,ccm,Low,1,Light1,Light,547,O2,10.07340896
630,Schizymenia,ccm,Low,1,Light1,Light,561,O2,10.41171698
631,Schizymenia,ccm,Low,1,Light1,Light,574,O2,10.02038065
632,Schizymenia,ccm,Low,1,Light1,Light,589,O2,10.45148822
633,Schizymenia,ccm,Low,1,Light1,Light,603,O2,10.32661916
634,Schizymenia,ccm,Low,1,Light1,Light,617,O2,10.10478405
635,Schizymenia,ccm,Low,1,Light1,Light,630,O2,10.1912707
636,Schizymenia,ccm,Low,1,Light1,Light,644,O2,10.1347703
637,Schizymenia,ccm,Low,1,Light1,Light,657,O2,10.3803419
638,Schizymenia,ccm,Low,1,Light1,Light,670,O2,10.34473717
639,Schizymenia,ccm,Low,1,Light1,Light,684,O2,10.39006375
640,Schizymenia,ccm,Low,1,Light1,Light,696,O2,10.41866117
641,Schizymenia,ccm,Low,1,Light1,Light,710,O2,9.808330521
642,Schizymenia,ccm,Low,1,Light1,Light,724,O2,10.26033377
643,Schizymenia,ccm,Low,1,Light1,Light,737,O2,10.55192637
644,Schizymenia,ccm,Low,1,Light1,Light,751,O2,10.55470404
645,Schizymenia,ccm,Low,1,Light1,Light,764,O2,10.31336209
646,Schizymenia,ccm,Low,1,Light1,Light,778,O2,10.41449466
647,Schizymenia,ccm,Low,1,Light1,Light,792,O2,10.59447528
648,Schizymenia,ccm,Low,1,Light1,Light,805,O2,10.48425214
649,Schizymenia,ccm,Low,1,Light1,Light,819,O2,10.73537909
650,Schizymenia,ccm,Low,1,Light1,Light,833,O2,10.12637415
651,Schizymenia,ccm,Low,1,Light1,Light,847,O2,10.35868867
652,Schizymenia,ccm,Low,1,Light1,Light,861,O2,10.73121258
653,Schizymenia,ccm,Low,1,Light1,Light,874,O2,10.48425214
654,Schizymenia,ccm,Low,1,Light1,Light,888,O2,10.28754235
655,Schizymenia,ccm,Low,1,Light1,Light,901,O2,10.18779861
656,Schizymenia,ccm,Low,1,Light1,Light,915,O2,10.8588593
657,Schizymenia,ccm,Low,1,Light1,Light,929,O2,10.37611226
658,Schizymenia,ccm,Low,1,Light1,Light,943,O2,10.60773236
659,Schizymenia,ccm,Low,1,Light1,Light,957,O2,10.90696356
660,Schizymenia,ccm,Low,1,Dark2,Dark,247,O2,10.8483799
661,Schizymenia,ccm,Low,1,Dark2,Dark,260,O2,10.06848491
662,Schizymenia,ccm,Low,1,Dark2,Dark,274,O2,10.75980999
663,Schizymenia,ccm,Low,1,Dark2,Dark,287,O2,10.33217451
664,Schizymenia,ccm,Low,1,Dark2,Dark,301,O2,10.31891743
665,Schizymenia,ccm,Low,1,Dark2,Dark,314,O2,9.966657916
666,Schizymenia,ccm,Low,1,Dark2,Dark,328,O2,10.25477842
667,Schizymenia,ccm,Low,1,Dark2,Dark,342,O2,9.909463091
668,Schizymenia,ccm,Low,1,Dark2,Dark,356,O2,10.29101444
669,Schizymenia,ccm,Low,1,Dark2,Dark,370,O2,10.05522783
670,Schizymenia,ccm,Low,1,Dark2,Dark,383,O2,10.06362398
671,Schizymenia,ccm,Low,1,Dark2,Dark,398,O2,10.46259891
672,Schizymenia,ccm,Low,1,Dark2,Dark,412,O2,9.954095256
673,Schizymenia,ccm,Low,1,Dark2,Dark,426,O2,10.03710982
674,Schizymenia,ccm,Low,1,Dark2,Dark,439,O2,10.07340896
675,Schizymenia,ccm,Low,1,Dark2,Dark,453,O2,10.24429902
676,Schizymenia,ccm,Low,1,Dark2,Dark,466,O2,10.31475092
677,Schizymenia,ccm,Low,1,Dark2,Dark,480,O2,10.1668398
678,Schizymenia,ccm,Low,1,Dark2,Dark,494,O2,10.12151322
679,Schizymenia,ccm,Low,1,Dark2,Dark,507,O2,10.00851241
680,Schizymenia,ccm,Low,1,Dark2,Dark,521,O2,10.09708232
681,Schizymenia,ccm,Low,1,Dark2,Dark,534,O2,9.940838177
682,Schizymenia,ccm,Low,1,Dark2,Dark,547,O2,9.839705607
683,Schizymenia,ccm,Low,1,Dark2,Dark,560,O2,9.974990937
684,Schizymenia,ccm,Low,1,Dark2,Dark,574,O2,10.05661666
685,Schizymenia,ccm,Low,1,Dark2,Dark,587,O2,10.0824364
686,Schizymenia,ccm,Low,1,Dark2,Dark,600,O2,9.205575348
687,Schizymenia,ccm,High,1,Dark1,Dark,189,O2,10.36285518
688,Schizymenia,ccm,High,1,Dark1,Dark,203,O2,10.49612038
689,Schizymenia,ccm,High,1,Dark1,Dark,216,O2,10.13338146
690,Schizymenia,ccm,High,1,Dark1,Dark,231,O2,10.41310582
691,Schizymenia,ccm,High,1,Dark1,Dark,244,O2,10.69699669
692,Schizymenia,ccm,High,1,Dark1,Dark,258,O2,10.45148822
693,Schizymenia,ccm,High,1,Dark1,Dark,271,O2,10.19512157
694,Schizymenia,ccm,High,1,Dark1,Dark,286,O2,10.28337584
695,Schizymenia,ccm,High,1,Dark1,Dark,299,O2,10.19057629
696,Schizymenia,ccm,High,1,Dark1,Dark,313,O2,9.940838177
697,Schizymenia,ccm,High,1,Dark1,Dark,326,O2,10.49612038
698,Schizymenia,ccm,High,1,Dark1,Dark,339,O2,10.58052378
699,Schizymenia,ccm,High,1,Dark1,Dark,353,O2,10.46329333
700,Schizymenia,ccm,High,1,Dark1,Dark,366,O2,10.14316645
701,Schizymenia,ccm,High,1,Dark1,Dark,380,O2,10.02176949
702,Schizymenia,ccm,High,1,Dark1,Dark,394,O2,10.2268123
703,Schizymenia,ccm,High,1,Dark1,Dark,408,O2,10.374029
704,Schizymenia,ccm,High,1,Dark1,Dark,422,O2,10.38311957
705,Schizymenia,ccm,High,1,Dark1,Dark,435,O2,10.39075817
706,Schizymenia,ccm,High,1,Dark1,Dark,449,O2,10.15149947
707,Schizymenia,ccm,High,1,Dark1,Dark,463,O2,10.3175286
708,Schizymenia,ccm,High,1,Dark1,Dark,476,O2,10.4828633
709,Schizymenia,ccm,High,1,Dark1,Dark,490,O2,10.29032002
710,Schizymenia,ccm,High,1,Dark1,Dark,503,O2,10.2575561
711,Schizymenia,ccm,High,1,Dark1,Dark,517,O2,9.864830927
712,Schizymenia,ccm,High,1,Dark1,Dark,531,O2,10.17384712
713,Schizymenia,ccm,High,1,Dark1,Dark,545,O2,10.02940809
714,Schizymenia,ccm,High,1,Dark1,Dark,558,O2,10.18918745
715,Schizymenia,ccm,High,1,Dark1,Dark,572,O2,9.692488906
716,Schizymenia,ccm,High,1,Light1,Light,14,O2,8.619612476
717,Schizymenia,ccm,High,1,Light1,Light,28,O2,8.643348959
718,Schizymenia,ccm,High,1,Light1,Light,41,O2,8.874274642
719,Schizymenia,ccm,High,1,Light1,Light,55,O2,8.803822739
720,Schizymenia,ccm,High,1,Light1,Light,68,O2,8.784947184
721,Schizymenia,ccm,High,1,Light1,Light,82,O2,8.985886618
722,Schizymenia,ccm,High,1,Light1,Light,97,O2,9.407903619
723,Schizymenia,ccm,High,1,Light1,Light,110,O2,8.806600413
724,Schizymenia,ccm,High,1,Light1,Light,124,O2,9.321416964
725,Schizymenia,ccm,High,1,Light1,Light,138,O2,9.290673167
726,Schizymenia,ccm,High,1,Light1,Light,152,O2,9.258603663
727,Schizymenia,ccm,High,1,Light1,Light,166,O2,9.413458966
728,Schizymenia,ccm,High,1,Light1,Light,180,O2,9.736426652
729,Schizymenia,ccm,High,1,Light1,Light,193,O2,9.495084693
730,Schizymenia,ccm,High,1,Light1,Light,207,O2,9.581571348
731,Schizymenia,ccm,High,1,Light1,Light,220,O2,9.558592412
732,Schizymenia,ccm,High,1,Light1,Light,234,O2,9.699496219
733,Schizymenia,ccm,High,1,Light1,Light,248,O2,9.446286018
734,Schizymenia,ccm,High,1,Light1,Light,261,O2,9.752524533
735,Schizymenia,ccm,High,1,Light1,Light,274,O2,10.25616726
736,Schizymenia,ccm,High,1,Light1,Light,289,O2,9.85087943
737,Schizymenia,ccm,High,1,Light1,Light,302,O2,10.07265142
738,Schizymenia,ccm,High,1,Light1,Light,317,O2,10.16197887
739,Schizymenia,ccm,High,1,Light1,Light,330,O2,10.10270079
740,Schizymenia,ccm,High,1,Light1,Light,344,O2,10.32447278
741,Schizymenia,ccm,High,1,Light1,Light,357,O2,10.11311707
742,Schizymenia,ccm,High,1,Light1,Light,370,O2,10.16059004
743,Schizymenia,ccm,High,1,Light1,Light,384,O2,10.16822864
744,Schizymenia,ccm,High,1,Light1,Light,397,O2,10.15566598
745,Schizymenia,ccm,High,1,Light1,Light,411,O2,10.1912707
746,Schizymenia,ccm,High,1,Light1,Light,425,O2,10.29170886
747,Schizymenia,ccm,High,1,Light1,Light,438,O2,10.06015188
748,Schizymenia,ccm,High,1,Light1,Light,452,O2,10.50167573
749,Schizymenia,ccm,High,1,Light1,Light,466,O2,10.48494656
