number,genus,metabolism,treatment,rep,run1,run2,seconds,O2_mM,HCO3,HCO3_mM,CO2_mM,DIC_mM,CO2_12_mM,CO2_13_mM,salinity,temperature,pH,K1a,K2a,K1b,K2b,K1,K2,H,K1_HCO3,K2_HCO3
1472,Odonthalia,ccm,Low,5,Light1,Light,620,13.16149072,26.71129705,447.06,28.576809,475.64,27.79222449,0.784584507,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1473,Odonthalia,ccm,Low,5,Light1,Light,606,12.55248578,26.86960512,449.71,28.74617411,478.46,27.94667666,0.799497443,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1474,Odonthalia,ccm,Low,5,Light1,Light,593,12.19605975,26.72692229,447.32,28.59352554,475.92,27.80772052,0.785805023,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1475,Odonthalia,ccm,Low,5,Light1,Light,578,11.80680668,26.62136091,445.55,28.48059194,474.04,27.6996294,0.780962542,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1476,Odonthalia,ccm,Low,5,Light1,Light,564,12.48064504,26.64548398,445.96,28.5063984,474.47,27.72770007,0.778698327,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1477,Odonthalia,ccm,Low,5,Light1,Light,550,12.63341709,27.01453568,452.14,28.90122698,481.04,28.09820745,0.803019531,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1478,Odonthalia,ccm,Low,5,Light1,Light,536,12.63550034,26.71761856,447.17,28.5835727,475.75,27.75716792,0.826404788,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1479,Odonthalia,ccm,Low,5,Light1,Light,522,12.77918182,26.85094664,449.40,28.72621103,478.12,27.9086987,0.817512326,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1480,Odonthalia,ccm,Low,5,Light1,Light,508,12.90897494,26.8666484,449.66,28.7430092,478.40,27.92838628,0.814622927,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1481,Odonthalia,ccm,Low,5,Light1,Light,494,12.8831552,26.92777049,450.68,28.80840122,479.49,28.02237855,0.786022672,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1482,Odonthalia,ccm,Low,5,Light1,Light,480,12.73385524,26.96028597,451.23,28.84318762,480.07,28.0265701,0.816617524,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1483,Odonthalia,ccm,Low,5,Light1,Light,466,12.31947684,27.32520437,457.33,29.23359132,486.57,28.41397069,0.819620631,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1484,Odonthalia,ccm,Low,5,Light1,Light,452,12.3627833,27.04440047,452.64,28.93317623,481.57,28.11510066,0.818075567,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1485,Odonthalia,ccm,Low,5,Light1,Light,437,13.0275311,27.35874,457.90,29.2694709,487.17,28.47862213,0.790848773,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1486,Odonthalia,ccm,Low,5,Light1,Light,423,12.53436777,26.98261868,451.60,28.86708133,480.47,28.07851988,0.788561453,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1487,Odonthalia,ccm,Low,5,Light1,Light,409,12.19498656,26.89973006,450.21,28.77840176,478.99,27.98732197,0.791079784,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1488,Odonthalia,ccm,Low,5,Light1,Light,395,12.36133133,27.06998745,453.06,28.96055065,482.02,28.15015724,0.810393408,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1489,Odonthalia,ccm,Low,5,Light1,Light,381,12.42067254,27.16634202,454.68,29.06363516,483.74,28.23436923,0.829265924,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1490,Odonthalia,ccm,Low,5,Light1,Light,367,12.56643728,27.52530276,460.68,29.44766362,490.13,28.6399332,0.807730421,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1491,Odonthalia,ccm,Low,5,Light1,Light,352,12.26651166,27.01528038,452.15,28.90202369,481.05,28.08131425,0.820709446,31,12,7.99,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.02E-08,1.27E-02,5.12E-02
1492,Odonthalia,ccm,Low,5,Light1,Light,338,12.43601288,27.59887553,467.77,29.49487837,497.27,28.62735855,0.86751982,31,12,7.98,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.05E-08,1.30E-02,5.00E-02
1493,Odonthalia,ccm,Low,5,Light1,Light,324,12.60968061,27.36462097,463.80,29.24453185,493.05,28.41257351,0.831958347,31,12,7.98,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.05E-08,1.30E-02,5.00E-02
1494,Odonthalia,ccm,Low,5,Light1,Light,310,12.15906619,27.33864753,463.36,29.21677455,492.58,28.44915428,0.76762027,31,12,7.98,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.05E-08,1.30E-02,5.00E-02
1495,Opuntiella,nonccm,High,1,Dark1,Dark,630,8.785641603,22.59637064,462.12,23.69851529,485.82,23.03989889,0.658616402,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1496,Opuntiella,nonccm,High,1,Dark1,Dark,617,8.281998875,22.24901316,455.02,23.3342148,478.35,22.73810748,0.596107327,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1497,Opuntiella,nonccm,High,1,Dark1,Dark,604,8.582682043,22.02518443,450.44,23.09946774,473.54,22.42653579,0.672931949,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1498,Opuntiella,nonccm,High,1,Dark1,Dark,590,8.748711169,21.94226305,448.74,23.01250236,471.76,22.44622336,0.566278999,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1499,Opuntiella,nonccm,High,1,Dark1,Dark,576,8.914677167,22.38122948,457.72,23.47288032,481.19,22.86868053,0.604199793,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1500,Opuntiella,nonccm,High,1,Dark1,Dark,563,8.910510657,22.03893297,450.72,23.11388851,473.83,22.48547148,0.628417027,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1501,Opuntiella,nonccm,High,1,Dark1,Dark,549,8.945420964,21.79840028,445.80,22.86162151,468.66,22.2244524,0.637169109,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1502,Opuntiella,nonccm,High,1,Dark1,Dark,535,8.863416464,21.91675706,448.22,22.98575244,471.21,22.31984185,0.665910589,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1503,Opuntiella,nonccm,High,1,Dark1,Dark,521,8.927934246,21.61410359,442.03,22.66833771,464.70,22.04192956,0.626408149,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1504,Opuntiella,nonccm,High,1,Dark1,Dark,507,9.123255203,21.7449532,444.71,22.80556899,467.51,22.14862349,0.656945498,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1505,Opuntiella,nonccm,High,1,Dark1,Dark,493,8.784252766,21.84105944,446.67,22.90636332,469.58,22.27919655,0.627166777,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1506,Opuntiella,nonccm,High,1,Dark1,Dark,480,9.123949622,21.62185459,442.19,22.67646644,464.87,22.04904249,0.627423952,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1507,Opuntiella,nonccm,High,1,Dark1,Dark,466,9.25096506,21.83135377,446.48,22.89618228,469.37,22.23004113,0.666141149,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1508,Opuntiella,nonccm,High,1,Dark1,Dark,452,9.463709607,21.55619044,440.85,22.60759967,463.46,21.95911475,0.648484925,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1509,Opuntiella,nonccm,High,1,Dark1,Dark,439,9.392563285,21.73506716,444.51,22.79520052,467.30,22.17669416,0.618506363,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1510,Opuntiella,nonccm,High,1,Dark1,Dark,425,9.075845365,21.28203306,435.24,22.3200701,457.56,21.75004544,0.570024656,31,12,7.65,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.24E-08,2.79E-02,2.34E-02
1511,Opuntiella,nonccm,High,1,Dark1,Dark,411,9.051414463,21.17489402,433.88,22.21098622,456.09,21.59699046,0.613995764,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1512,Opuntiella,nonccm,High,1,Dark1,Dark,398,9.317881743,21.27347455,435.90,22.31438953,458.21,21.74026517,0.574124362,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1513,Opuntiella,nonccm,High,1,Dark1,Dark,384,9.283728983,21.31760141,436.80,22.36067536,459.16,21.73315224,0.62752312,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1514,Opuntiella,nonccm,High,1,Dark1,Dark,371,9.250270642,21.15830179,433.54,22.19358254,455.73,21.57603272,0.617549817,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1515,Opuntiella,nonccm,High,1,Dark1,Dark,357,9.322111382,20.98998813,430.09,22.0170325,452.10,21.39350988,0.623522615,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1516,Opuntiella,nonccm,High,1,Dark1,Dark,343,8.961455716,21.04603199,431.24,22.07581951,453.31,21.46654442,0.609275089,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1517,Opuntiella,nonccm,High,1,Dark1,Dark,329,9.552279517,20.86230878,427.47,21.88310563,449.35,21.24058191,0.642523714,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1518,Opuntiella,nonccm,High,1,Dark1,Dark,315,9.498556785,21.08661428,432.07,22.11838741,454.19,21.50299818,0.615389223,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1519,Opuntiella,nonccm,High,1,Dark1,Dark,301,9.17975561,20.79697688,426.13,21.81457725,447.95,21.17745467,0.637122585,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1520,Opuntiella,nonccm,High,1,Dark1,Dark,287,9.65271767,20.91032705,428.45,21.93347328,450.39,21.33038264,0.603090636,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1521,Opuntiella,nonccm,High,1,Dark1,Dark,273,9.162332021,20.52370626,420.53,21.52793651,442.06,20.90233674,0.625599768,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1522,Opuntiella,nonccm,High,1,Dark1,Dark,259,9.337451716,20.5150824,420.36,21.51888994,441.88,20.95708089,0.561809052,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1523,Opuntiella,nonccm,High,1,Dark1,Dark,246,9.868997437,20.72088118,424.57,21.73475833,446.31,21.12131334,0.613444993,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1524,Opuntiella,nonccm,High,1,Dark1,Dark,232,9.599752485,20.60921832,422.29,21.61763236,443.90,21.00903067,0.608601688,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1525,Opuntiella,nonccm,High,1,Dark1,Dark,219,9.603918995,20.65032953,423.13,21.66075504,444.79,21.0819382,0.578816848,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1526,Opuntiella,nonccm,High,1,Dark1,Dark,205,9.426716045,20.2395366,414.71,21.22986293,435.94,20.63839627,0.591466652,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1527,Opuntiella,nonccm,High,1,Dark1,Dark,191,9.618186137,20.50751635,420.20,21.5109534,441.71,20.9387905,0.572162894,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1528,Opuntiella,nonccm,High,1,Dark1,Dark,178,9.849427464,20.30144878,415.98,21.29480429,437.27,20.70025335,0.594550936,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1529,Opuntiella,nonccm,High,1,Dark1,Dark,165,10.06848491,20.10374668,411.93,21.08742649,433.02,20.50223449,0.585191994,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1530,Opuntiella,nonccm,High,1,Dark1,Dark,152,9.782510782,20.2590179,415.11,21.25029479,436.36,20.63560191,0.614692877,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1531,Opuntiella,nonccm,High,1,Dark1,Dark,138,9.887809863,20.25043218,414.93,21.2412917,436.17,20.63699909,0.604292604,31,12,7.66,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,2.19E-08,2.73E-02,2.39E-02
1532,Opuntiella,nonccm,High,1,Dark2,Dark,632,11.18113257,16.51077437,336.44,17.3611944,353.81,16.88403999,0.477154412,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1533,Opuntiella,nonccm,High,1,Dark2,Dark,619,10.74863616,16.45310163,335.27,17.30055179,352.57,16.78014042,0.520411364,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1534,Opuntiella,nonccm,High,1,Dark2,Dark,605,11.13018751,16.30555083,332.26,17.1454011,349.41,16.68182958,0.463571517,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1535,Opuntiella,nonccm,High,1,Dark2,Dark,592,11.21320208,16.16528978,329.40,16.99791619,346.40,16.51061122,0.487304969,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1536,Opuntiella,nonccm,High,1,Dark2,Dark,577,10.95582536,16.38188906,333.82,17.22567138,351.04,16.72679346,0.49887792,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1537,Opuntiella,nonccm,High,1,Dark2,Dark,564,10.73815676,16.13680717,328.82,16.96796636,345.79,16.48254056,0.4854258,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1538,Opuntiella,nonccm,High,1,Dark2,Dark,550,10.86302581,15.95173683,325.05,16.77336354,341.83,16.2860459,0.487317641,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1539,Opuntiella,nonccm,High,1,Dark2,Dark,536,10.71587224,15.99557393,325.95,16.81945795,342.77,16.34637878,0.47307917,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1540,Opuntiella,nonccm,High,1,Dark2,Dark,522,11.43712045,16.04783557,327.01,16.87441191,343.89,16.41661895,0.457792957,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1541,Opuntiella,nonccm,High,1,Dark2,Dark,509,11.38832177,16.28129088,331.77,17.11989305,348.89,16.61870234,0.501190711,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1542,Opuntiella,nonccm,High,1,Dark2,Dark,495,11.6143234,16.32435125,332.65,17.1651712,349.81,16.70011997,0.465051225,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1543,Opuntiella,nonccm,High,1,Dark2,Dark,481,11.68755297,16.01766114,326.40,16.84268449,343.24,16.38156237,0.461122123,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1544,Opuntiella,nonccm,High,1,Dark2,Dark,467,11.71128946,16.00351951,325.09,16.83454191,341.93,16.36327198,0.471269923,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1545,Opuntiella,nonccm,High,1,Dark2,Dark,453,12.01336146,15.92714608,323.54,16.75420148,340.30,16.26927971,0.484921776,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1546,Opuntiella,nonccm,High,1,Dark2,Dark,439,11.79013751,15.84249845,321.82,16.66515875,338.49,16.21593274,0.449226004,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1547,Opuntiella,nonccm,High,1,Dark2,Dark,426,11.56476717,15.79020581,320.76,16.61015075,337.37,16.16817451,0.441976242,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1548,Opuntiella,nonccm,High,1,Dark2,Dark,411,11.66457404,15.38696407,312.57,16.18597065,328.76,15.73873142,0.447239221,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1549,Opuntiella,nonccm,High,1,Dark2,Dark,398,12.32168323,15.69007149,318.73,16.50481583,335.23,16.06287776,0.441938078,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1550,Opuntiella,nonccm,High,1,Dark2,Dark,384,12.0823614,15.66868133,318.29,16.48231573,334.77,16.02502681,0.457288921,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1551,Opuntiella,nonccm,High,1,Dark2,Dark,370,11.87870742,15.7058556,319.05,16.5214207,335.57,16.05309748,0.468323218,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1552,Opuntiella,nonccm,High,1,Dark2,Dark,356,11.81033877,15.53774829,315.63,16.34458406,331.98,15.90994978,0.434634274,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1553,Opuntiella,nonccm,High,1,Dark2,Dark,342,11.9163954,15.39831625,312.80,16.19791249,329.00,15.72882413,0.469088363,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1554,Opuntiella,nonccm,High,1,Dark2,Dark,329,11.63736546,15.32069953,311.22,16.11626483,327.34,15.68259009,0.433674741,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1555,Opuntiella,nonccm,High,1,Dark2,Dark,315,11.55643415,15.20417761,308.86,15.99369174,324.85,15.54782549,0.445866247,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1556,Opuntiella,nonccm,High,1,Dark2,Dark,302,11.60946247,15.159177,307.94,15.94635491,323.89,15.49867007,0.447684835,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1557,Opuntiella,nonccm,High,1,Dark2,Dark,288,11.30947372,15.13336701,307.42,15.91920438,323.34,15.4805067,0.438697677,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1558,Opuntiella,nonccm,High,1,Dark2,Dark,275,11.21812613,14.90587736,302.80,15.67990193,318.48,15.22075778,0.459144147,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1559,Opuntiella,nonccm,High,1,Dark2,Dark,261,11.41830802,14.78885052,300.42,15.55679728,315.98,15.11419087,0.442606413,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1560,Opuntiella,nonccm,High,1,Dark2,Dark,248,11.54526033,14.81602138,300.97,15.58537918,316.56,15.15204181,0.433337373,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1561,Opuntiella,nonccm,High,1,Dark2,Dark,234,11.08624977,14.58232046,296.22,15.3395431,311.56,14.94005112,0.399491972,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1562,Opuntiella,nonccm,High,1,Dark2,Dark,220,11.22298706,14.69210369,298.45,15.45502654,313.91,15.0608439,0.394182645,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1563,Opuntiella,nonccm,High,1,Dark2,Dark,207,11.49292643,14.78302139,300.30,15.55066711,315.85,15.10568075,0.444986353,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1564,Opuntiella,nonccm,High,1,Dark2,Dark,193,11.42455778,14.49099553,294.37,15.24347545,309.61,14.8418673,0.401608144,31,12,7.76,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.74E-08,2.17E-02,3.01E-02
1565,Opuntiella,nonccm,High,1,Light1,Light,616,12.86055191,15.04717493,306.62,15.82221025,322.44,15.36822404,0.453986209,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1566,Opuntiella,nonccm,High,1,Light1,Light,603,13.12386274,15.12295267,308.16,15.9018905,324.07,15.4552304,0.446660101,31,12,7.75,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.78E-08,2.22E-02,2.94E-02
1567,Opuntiella,nonccm,High,1,Light1,Light,589,12.7283599,15.2801446,312.18,16.06117274,328.25,15.62225721,0.438915529,31,12,7.74,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.82E-08,2.27E-02,2.88E-02
