genus,metabolism,light,replicate,run1,run2,time,seconds,oxygen_mM,carbondioxide_mM,bicarbonate_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,,,,,,,comments,,,,,
Schizymenia,ccm,High,2,Light,Light,03:08:38,264,9.95,30.25,28.47,29.43,0.82,31,12,7.92,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:08:52,278,10.31,29.60,27.86,28.78,0.83,31,12,7.92,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:09:06,292,10.71,29.47,27.73,28.66,0.82,31,12,7.92,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:09:20,306,10.46,28.99,27.28,28.23,0.76,31,12,7.92,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:09:34,321,10.44,28.78,27.08,28.00,0.78,31,12,7.92,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:09:49,335,10.53,28.54,26.86,27.73,0.81,31,12,7.92,,,,,,,7.98,,,,,
Schizymenia,ccm,High,2,Light,Light,03:10:03,348,10.89,27.97,26.30,27.18,0.78,31,12,7.93,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:10:16,362,10.65,27.85,26.19,27.09,0.76,31,12,7.93,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:10:30,376,11.22,27.38,25.74,26.61,0.77,31,12,7.93,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:10:44,390,10.80,27.45,25.81,26.71,0.74,31,12,7.93,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:10:58,404,10.97,27.04,25.40,26.25,0.79,31,12,7.94,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:11:12,418,10.72,27.04,25.40,26.35,0.70,31,12,7.94,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:11:26,432,11.09,26.46,24.86,25.74,0.72,31,12,7.94,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:11:40,446,10.98,26.11,24.53,25.39,0.72,31,12,7.94,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:11:54,460,10.86,26.24,24.65,25.51,0.74,31,12,7.94,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:12:08,473,11.42,26.08,24.48,25.36,0.72,31,12,7.95,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:12:21,487,11.11,25.68,24.10,24.94,0.74,31,12,7.95,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:12:35,502,11.34,25.44,23.88,24.75,0.69,31,12,7.95,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:12:50,516,11.51,24.96,23.43,24.28,0.69,31,12,7.95,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:13:04,529,11.61,24.57,23.04,23.89,0.68,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:13:17,544,11.52,24.56,23.03,23.88,0.67,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:13:32,558,11.52,24.25,22.74,23.61,0.64,31,12,7.96,,,,,,,,,,,,
Schizymenia,ccm,High,2,Light,Light,03:13:46,572,12.20,23.94,22.42,23.28,0.66,31,12,7.97,,,,,,,8,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:46:29,558,10.01,22.47,20.95,21.82,0.64,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:46:39,568,10.16,22.54,21.02,21.90,0.64,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:46:49,578,9.86,22.25,20.75,21.61,0.64,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:46:59,588,9.89,22.42,20.93,21.78,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:47:09,599,9.88,22.58,21.08,21.94,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:47:20,609,9.98,22.40,20.91,21.75,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:47:30,619,9.87,22.71,21.20,22.07,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:47:40,629,9.96,22.62,21.12,21.97,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:47:50,639,9.97,22.92,21.40,22.26,0.65,31,12,8,,,,,,,8.01,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:48:00,650,9.77,22.42,20.93,21.77,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:48:11,660,9.60,22.73,21.22,22.09,0.63,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:48:21,670,9.99,22.99,21.46,22.34,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:48:31,680,9.72,22.51,21.02,21.86,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:48:41,690,9.30,22.52,21.03,21.89,0.63,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:48:51,701,9.75,22.63,21.13,21.98,0.64,31,12,8,,,,,,,D,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:49:02,711,9.34,22.83,21.32,22.20,0.64,31,12,8,,,,,,,D1 END NOW,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:49:12,722,9.73,22.93,21.41,22.28,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:49:23,732,9.60,22.68,21.17,22.04,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:49:33,741,9.41,22.95,21.43,22.32,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:49:42,752,9.26,22.90,21.39,22.27,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:49:53,762,9.86,23.00,21.48,22.35,0.65,31,12,8,,,,,,,8,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:50:03,773,9.44,22.73,21.23,22.09,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:50:14,783,9.50,23.09,21.56,22.45,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:50:24,793,9.78,23.21,21.67,22.56,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:50:34,803,9.45,23.12,21.59,22.48,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:50:44,814,9.43,22.91,21.39,22.27,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:50:55,824,9.46,23.23,21.69,22.58,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:51:05,835,9.58,23.23,21.69,22.58,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:51:16,845,9.26,23.04,21.51,22.40,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:51:26,855,9.43,23.39,21.83,22.74,0.64,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark1,Dark,01:51:36,866,9.27,23.30,21.75,22.65,0.65,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:06:53,255,12.05,16.43,15.10,15.88,0.56,31,12,8.12,,,,,,,8.09,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:07:03,265,11.72,16.81,15.47,16.25,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:07:13,275,11.99,16.63,15.31,16.07,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:07:23,285,12.10,17.04,15.68,16.47,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:07:33,295,12.03,16.83,15.49,16.26,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:07:43,305,11.99,16.75,15.41,16.18,0.57,31,12,8.11,,,,,,,8.09,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:07:53,316,11.90,16.53,15.21,15.97,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:08:04,326,11.94,16.89,15.54,16.32,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:08:14,336,11.86,16.85,15.51,16.28,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:08:24,346,12.03,16.74,15.41,16.18,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:08:34,356,11.82,16.71,15.37,16.15,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:08:44,366,12.30,16.74,15.40,16.17,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:08:54,377,11.54,16.76,15.42,16.20,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:09:05,387,11.47,16.65,15.32,16.09,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:09:15,397,11.59,16.42,15.11,15.86,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:09:25,407,11.74,16.71,15.38,16.16,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:09:35,418,11.71,16.73,15.40,16.17,0.57,31,12,8.11,,,,,,,8.09,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:09:46,428,11.59,16.76,15.42,16.20,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:09:56,438,11.51,16.93,15.58,16.36,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:10:06,448,11.77,16.88,15.54,16.31,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:10:16,458,11.70,16.91,15.56,16.34,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:10:26,469,11.88,16.84,15.50,16.27,0.58,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:10:37,479,11.71,17.02,15.66,16.45,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:10:47,489,11.27,16.84,15.50,16.29,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:10:57,500,11.59,17.01,15.65,16.44,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:11:08,510,11.51,16.84,15.50,16.28,0.57,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:11:18,520,11.42,16.87,15.53,16.31,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:11:28,531,11.46,16.93,15.58,16.37,0.56,31,12,8.11,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:11:39,542,11.24,17.02,15.69,16.46,0.56,31,12,8.1,,,,,,,,,,,,
Schizymenia,ccm,High,3,Dark2,Dark,02:11:50,552,11.36,16.83,15.52,16.27,0.56,31,12,8.1,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:58:04,316,10.78,18.26,16.94,17.67,0.59,31,12,8.05,,,,,,,8.03,,,,,
Schizymenia,ccm,High,3,Light,Light,01:58:14,326,11.04,18.02,16.70,17.43,0.59,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:58:24,336,11.05,17.85,16.55,17.26,0.59,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:58:34,346,11.36,17.70,16.40,17.11,0.59,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:58:44,356,11.08,17.57,16.28,16.99,0.58,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:58:54,366,11.25,17.71,16.41,17.12,0.58,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:59:04,377,11.12,17.32,16.05,16.74,0.58,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:59:15,386,11.12,17.24,15.98,16.66,0.58,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:59:24,396,11.39,17.26,15.97,16.68,0.58,31,12,8.07,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:59:34,407,11.41,17.16,15.89,16.59,0.58,31,12,8.07,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:59:45,417,11.44,17.00,15.73,16.42,0.58,31,12,8.07,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,01:59:55,427,11.92,16.91,15.63,16.33,0.58,31,12,8.08,,,,,,,8.05,,,,,
Schizymenia,ccm,High,3,Light,Light,02:00:05,437,11.64,16.95,15.67,16.37,0.58,31,12,8.08,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:00:15,448,11.69,16.85,15.58,16.28,0.58,31,12,8.08,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:00:26,458,11.79,16.72,15.46,16.14,0.58,31,12,8.08,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:00:36,468,11.88,16.59,15.33,16.01,0.58,31,12,8.08,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:00:46,478,11.92,16.29,15.06,15.72,0.57,31,12,8.08,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:00:56,488,11.87,16.34,15.11,15.78,0.57,31,12,8.08,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:01:06,499,11.92,16.17,14.95,15.61,0.57,31,12,8.08,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:01:17,509,11.96,16.07,14.83,15.51,0.56,31,12,8.09,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:01:27,519,12.21,16.17,14.92,15.60,0.57,31,12,8.09,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:01:37,529,12.41,15.71,14.50,15.15,0.56,31,12,8.09,,,,,,,,,,,,
Schizymenia,ccm,High,3,Light,Light,02:01:47,540,12.27,15.77,14.54,15.22,0.56,31,12,8.1,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:15:59,335,14.17,29.17,27.21,28.39,0.78,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:16:13,349,14.14,29.35,27.37,28.52,0.84,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:16:27,363,13.94,29.30,27.33,28.51,0.79,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:16:42,378,14.25,29.62,27.65,28.79,0.82,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:16:56,392,14.11,29.41,27.46,28.64,0.78,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:17:10,406,13.88,29.64,27.68,28.81,0.84,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:17:24,420,13.98,29.77,27.80,28.94,0.83,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:17:38,434,14.54,30.06,28.06,29.24,0.82,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:17:52,448,14.11,29.63,27.66,28.80,0.83,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:18:06,462,13.85,29.97,27.99,29.11,0.86,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:18:19,475,13.74,30.03,28.04,29.23,0.80,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:18:34,490,13.92,30.32,28.31,29.52,0.80,31,12,8,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:18:48,504,14.02,30.20,28.22,29.35,0.85,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:19:02,518,13.90,30.15,28.18,29.30,0.85,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:19:16,532,13.44,29.93,27.98,29.10,0.83,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:19:30,546,13.76,30.37,28.39,29.55,0.83,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:19:44,560,12.99,30.25,28.28,29.43,0.83,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:19:57,573,13.11,30.23,28.25,29.35,0.88,31,12,7.99,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark1,Dark,23:20:11,587,13.64,30.14,28.17,29.32,0.82,31,12,7.99,,,,,,,8.01,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:41:13,562,15.13,23.24,21.51,22.62,0.62,31,12,8.07,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:41:27,576,14.65,23.37,21.63,22.72,0.65,31,12,8.07,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:41:41,590,14.66,23.65,21.89,23.00,0.65,31,12,8.07,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:41:54,603,14.94,23.69,21.96,22.99,0.70,31,12,8.06,,,,,,,8.09,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:42:08,617,14.83,23.69,21.96,23.02,0.68,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:42:23,632,14.54,23.64,21.91,22.97,0.66,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:42:36,645,14.85,23.99,22.24,23.32,0.67,31,12,8.06,,,,,,,8.09,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:42:50,659,14.29,24.04,22.28,23.37,0.67,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:43:05,674,14.49,23.94,22.19,23.29,0.65,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:43:18,687,14.51,24.34,22.56,23.67,0.67,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:43:32,701,14.52,24.16,22.39,23.51,0.65,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:43:47,716,14.57,24.35,22.57,23.68,0.67,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:44:01,730,14.29,24.24,22.46,23.56,0.67,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:44:15,744,14.47,24.36,22.58,23.67,0.69,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:44:29,758,14.31,24.64,22.86,23.96,0.68,31,12,8.05,,,,,,,,,,,,
Schizymenia,ccm,High,4,Dark2,Dark,23:44:43,772,14.40,24.26,22.52,23.56,0.70,31,12,8.05,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:25:06,253,14.97,26.18,24.42,25.43,0.75,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:25:20,267,14.65,25.75,24.02,25.00,0.75,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:25:34,281,14.32,25.22,23.52,24.53,0.69,31,12,8.01,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:25:47,294,14.79,25.19,23.47,24.51,0.68,31,12,8.02,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:26:01,308,14.89,25.21,23.48,24.49,0.71,31,12,8.02,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:26:15,322,14.57,25.09,23.37,24.43,0.66,31,12,8.02,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:26:29,336,14.95,24.88,23.18,24.19,0.69,31,12,8.02,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:26:43,350,14.85,24.35,22.66,23.71,0.64,31,12,8.03,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:26:57,364,15.00,24.32,22.63,23.65,0.67,31,12,8.03,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:27:12,379,14.62,23.75,22.10,23.11,0.65,31,12,8.03,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:27:26,393,15.11,23.90,22.23,23.22,0.67,31,12,8.03,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:27:39,406,15.02,23.59,21.95,22.96,0.63,31,12,8.03,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:27:54,421,14.80,23.36,21.74,22.72,0.64,31,12,8.03,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:28:08,435,15.21,23.38,21.75,22.72,0.66,31,12,8.03,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:28:22,449,15.75,23.42,21.76,22.77,0.64,31,12,8.04,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:28:36,463,15.75,23.23,21.59,22.57,0.66,31,12,8.04,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:28:50,477,15.57,22.75,21.14,22.12,0.63,31,12,8.04,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:29:04,491,16.04,22.67,21.07,22.05,0.62,31,12,8.04,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:29:17,504,15.81,22.47,20.85,21.90,0.57,31,12,8.05,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:29:31,518,15.60,22.06,20.47,21.41,0.65,31,12,8.05,,,,,,,8,,,,,
Schizymenia,ccm,High,4,Light,Light,23:29:45,532,16.54,22.06,20.47,21.45,0.61,31,12,8.05,,,,,,,8.01,,,,,
Schizymenia,ccm,High,4,Light,Light,23:30:00,547,15.49,21.55,20.00,20.97,0.58,31,12,8.05,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:30:14,561,15.97,21.70,20.11,21.09,0.60,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:30:27,574,16.12,21.60,20.02,20.99,0.61,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:30:41,588,16.15,21.31,19.75,20.73,0.58,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,High,4,Light,Light,23:30:55,602,16.32,21.26,19.70,20.66,0.60,31,12,8.06,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:54:07,331,10.63,22.56,21.43,21.93,0.63,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:54:21,344,10.49,22.75,21.61,22.13,0.62,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:54:34,358,10.56,22.67,21.53,21.99,0.67,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:54:48,371,10.76,22.66,21.52,22.04,0.61,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:55:01,385,10.84,22.71,21.57,22.05,0.66,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:55:15,399,10.88,22.85,21.70,22.21,0.63,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:55:29,412,10.51,22.93,21.78,22.29,0.64,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:55:42,426,10.89,22.81,21.66,22.15,0.66,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:55:56,440,10.60,22.69,21.55,22.05,0.64,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:56:10,454,10.69,22.79,21.65,22.15,0.64,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:56:24,467,10.66,23.03,21.87,22.40,0.64,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:56:37,481,10.93,22.77,21.63,22.15,0.62,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark1,Dark,18:56:51,494,10.53,22.90,21.75,22.26,0.64,31,12,7.78,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:20:30,260,10.07,20.01,18.98,19.45,0.57,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:20:43,274,10.76,19.92,18.89,19.35,0.57,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:20:57,287,10.33,20.01,18.98,19.45,0.56,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:21:10,301,10.32,19.75,18.73,19.18,0.56,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:21:24,314,9.97,20.06,19.02,19.48,0.58,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:21:37,328,10.25,19.85,18.83,19.30,0.55,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:21:51,342,9.91,19.72,18.70,19.14,0.58,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:22:05,356,10.29,19.96,18.93,19.36,0.59,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:22:19,370,10.06,19.79,18.77,19.23,0.56,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:22:33,383,10.06,19.77,18.75,19.19,0.58,31,12,7.81,,,,,,,5:40 INTO Dark2 TIME,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:22:46,398,10.46,20.20,19.16,19.64,0.56,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:23:01,412,9.95,20.03,19.00,19.43,0.60,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:23:15,426,10.04,19.97,18.94,19.39,0.58,31,12,7.81,,,,,,,,,,,,
Schizymenia,ccm,Low,1,Dark2,Dark,19:23:29,439,10.07,19.93,18.90,19.38,0.55,31,12,7.81,,,,,,,,,,,,
